"transition","site","Longitude","Latitude","long.scaled","long.center","season","pr"
"1926-1927","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",238
"1927-1928","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",352
"1927-1928","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",227
"1927-1928","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",395
"1927-1928","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",353
"1927-1928","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",273
"1927-1928","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",517
"1927-1928","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",166
"1927-1928","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",223
"1927-1928","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",310
"1927-1928","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",546
"1927-1928","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",215
"1927-1928","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",444
"1927-1928","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",242
"1927-1928","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",182
"1927-1928","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",462
"1927-1928","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",288
"1927-1928","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",153
"1927-1928","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",197
"1927-1928","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",697
"1927-1928","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",572
"1927-1928","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",321
"1927-1928","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",592
"1927-1928","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",272
"1927-1928","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",258
"1927-1928","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",292
"1927-1928","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",330
"1927-1928","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",316
"1927-1928","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",255
"1928-1929","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",303
"1928-1929","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",305
"1928-1929","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",292
"1928-1929","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",572
"1928-1929","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",292
"1928-1929","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",940
"1928-1929","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",269
"1928-1929","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",265
"1928-1929","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",288
"1928-1929","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",756
"1928-1929","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",267
"1928-1929","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",694
"1928-1929","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",233
"1928-1929","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",244
"1928-1929","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",323
"1928-1929","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",499
"1928-1929","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",245
"1928-1929","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",252
"1928-1929","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",576
"1928-1929","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",834
"1928-1929","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",319
"1928-1929","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",919
"1928-1929","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",198
"1928-1929","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",367
"1928-1929","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",239
"1928-1929","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",391
"1928-1929","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",233
"1928-1929","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",365
"1929-1930","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",242
"1929-1930","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",213
"1929-1930","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",224
"1929-1930","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",435
"1929-1930","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",224
"1929-1930","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",699
"1929-1930","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",130
"1929-1930","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",247
"1929-1930","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",203
"1929-1930","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",624
"1929-1930","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",127
"1929-1930","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",532
"1929-1930","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",142
"1929-1930","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",204
"1929-1930","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",308
"1929-1930","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",333
"1929-1930","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",124
"1929-1930","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",231
"1929-1930","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",354
"1929-1930","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",480
"1929-1930","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",171
"1929-1930","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",769
"1929-1930","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",229
"1929-1930","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",308
"1929-1930","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",238
"1929-1930","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",329
"1929-1930","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",210
"1929-1930","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",297
"1930-1931","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",216
"1930-1931","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",317
"1930-1931","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",189
"1930-1931","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",450
"1930-1931","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",181
"1930-1931","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",752
"1930-1931","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",127
"1930-1931","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",465
"1930-1931","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",129
"1930-1931","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",608
"1930-1931","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",156
"1930-1931","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",630
"1930-1931","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",132
"1930-1931","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",286
"1930-1931","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",279
"1930-1931","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",357
"1930-1931","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",95
"1930-1931","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",422
"1930-1931","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",444
"1930-1931","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",504
"1930-1931","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",211
"1930-1931","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",828
"1930-1931","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",124
"1930-1931","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",481
"1930-1931","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",145
"1930-1931","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",511
"1930-1931","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",125
"1930-1931","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",331
"1931-1932","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",196
"1931-1932","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",232
"1931-1932","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",161
"1931-1932","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",409
"1931-1932","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",175
"1931-1932","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",739
"1931-1932","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",154
"1931-1932","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",330
"1931-1932","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",171
"1931-1932","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",724
"1931-1932","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",134
"1931-1932","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",547
"1931-1932","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",128
"1931-1932","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",292
"1931-1932","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",248
"1931-1932","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",323
"1931-1932","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",110
"1931-1932","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",373
"1931-1932","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",310
"1931-1932","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",508
"1931-1932","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",173
"1931-1932","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",856
"1931-1932","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",112
"1931-1932","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",472
"1931-1932","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",130
"1931-1932","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",532
"1931-1932","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",157
"1931-1932","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",278
"1932-1933","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",336
"1932-1933","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",143
"1932-1933","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",388
"1932-1933","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",338
"1932-1933","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",354
"1932-1933","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",487
"1932-1933","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",352
"1932-1933","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",203
"1932-1933","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",269
"1932-1933","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",604
"1932-1933","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",314
"1932-1933","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",386
"1932-1933","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",332
"1932-1933","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",168
"1932-1933","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",329
"1932-1933","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",193
"1932-1933","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",352
"1932-1933","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",145
"1932-1933","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",402
"1932-1933","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",657
"1932-1933","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",318
"1932-1933","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",619
"1932-1933","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",300
"1932-1933","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",319
"1932-1933","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",278
"1932-1933","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",430
"1932-1933","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",275
"1932-1933","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",151
"1933-1934","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",225
"1933-1934","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",193
"1933-1934","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",282
"1933-1934","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",323
"1933-1934","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",299
"1933-1934","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",731
"1933-1934","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",92
"1933-1934","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",266
"1933-1934","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",215
"1933-1934","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",485
"1933-1934","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",212
"1933-1934","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",509
"1933-1934","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",197
"1933-1934","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",158
"1933-1934","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",256
"1933-1934","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",256
"1933-1934","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",115
"1933-1934","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",216
"1933-1934","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",378
"1933-1934","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",398
"1933-1934","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",294
"1933-1934","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",763
"1933-1934","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",197
"1933-1934","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",277
"1933-1934","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",200
"1933-1934","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",302
"1933-1934","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",163
"1933-1934","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",187
"1934-1935","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",156
"1934-1935","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",185
"1934-1935","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",293
"1934-1935","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",382
"1934-1935","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",229
"1934-1935","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",812
"1934-1935","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",92
"1934-1935","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",330
"1934-1935","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",106
"1934-1935","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",732
"1934-1935","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",122
"1934-1935","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",669
"1934-1935","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",108
"1934-1935","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",197
"1934-1935","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",241
"1934-1935","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",428
"1934-1935","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",96
"1934-1935","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",241
"1934-1935","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",384
"1934-1935","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",690
"1934-1935","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",177
"1934-1935","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",783
"1934-1935","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",177
"1934-1935","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",407
"1934-1935","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",143
"1934-1935","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",452
"1934-1935","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",176
"1934-1935","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",280
"1935-1936","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",211
"1935-1936","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",245
"1935-1936","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",286
"1935-1936","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",279
"1935-1936","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",374
"1935-1936","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",753
"1935-1936","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",394
"1935-1936","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",266
"1935-1936","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",363
"1935-1936","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",443
"1935-1936","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",374
"1935-1936","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",507
"1935-1936","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",264
"1935-1936","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",221
"1935-1936","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",207
"1935-1936","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",262
"1935-1936","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",272
"1935-1936","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",223
"1935-1936","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",460
"1935-1936","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",471
"1935-1936","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",406
"1935-1936","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",695
"1935-1936","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",194
"1935-1936","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",262
"1935-1936","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",251
"1935-1936","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",294
"1935-1936","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",143
"1935-1936","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",236
"1936-1937","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",181
"1936-1937","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",246
"1936-1937","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",240
"1936-1937","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",231
"1936-1937","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",311
"1936-1937","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",428
"1936-1937","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",338
"1936-1937","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",216
"1936-1937","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",274
"1936-1937","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",450
"1936-1937","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",328
"1936-1937","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",398
"1936-1937","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",230
"1936-1937","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",214
"1936-1937","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",196
"1936-1937","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",294
"1936-1937","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",252
"1936-1937","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",216
"1936-1937","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",381
"1936-1937","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",595
"1936-1937","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",303
"1936-1937","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",564
"1936-1937","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",286
"1936-1937","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",242
"1936-1937","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",247
"1936-1937","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",260
"1936-1937","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",174
"1936-1937","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",187
"1937-1938","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",246
"1937-1938","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",194
"1937-1938","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",307
"1937-1938","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",459
"1937-1938","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",242
"1937-1938","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",757
"1937-1938","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",146
"1937-1938","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",348
"1937-1938","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",232
"1937-1938","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",743
"1937-1938","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",175
"1937-1938","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",716
"1937-1938","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",210
"1937-1938","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",192
"1937-1938","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",312
"1937-1938","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",421
"1937-1938","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",162
"1937-1938","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",280
"1937-1938","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",450
"1937-1938","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",622
"1937-1938","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",279
"1937-1938","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",797
"1937-1938","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",207
"1937-1938","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",430
"1937-1938","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",201
"1937-1938","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",513
"1937-1938","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",185
"1937-1938","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",343
"1938-1939","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",252
"1938-1939","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",225
