"transition","site","Longitude","Latitude","long.scaled","long.center","season","tas"
"1930-1931","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.875
"1930-1931","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.48125
"1930-1931","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.5375
"1930-1931","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.80625
"1931-1932","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",24.675
"1931-1932","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.525
"1931-1932","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",27.0875
"1931-1932","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",11.7
"1931-1932","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.4875
"1931-1932","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.80625
"1931-1932","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",27.6375
"1931-1932","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.5625
"1931-1932","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",29.0625
"1931-1932","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",15.80625
"1931-1932","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.6
"1931-1932","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",17.96875
"1931-1932","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.5125
"1931-1932","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.4625
"1931-1932","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.9625
"1931-1932","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",9.49375
"1931-1932","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",27.1
"1931-1932","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15.19375
"1931-1932","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.7625
"1931-1932","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",11.18125
"1931-1932","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.55
"1931-1932","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",17.0625
"1931-1932","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.5
"1931-1932","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.725
"1931-1932","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.625
"1931-1932","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",14.3375
"1931-1932","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.6375
"1931-1932","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",10.10625
"1932-1933","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",23.5875
"1932-1933","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",8.38125
"1932-1933","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",25.4875
"1932-1933","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.43125
"1932-1933","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.625
"1932-1933","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.75
"1932-1933","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",26.8875
"1932-1933","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.58125
"1932-1933","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",28.4
"1932-1933","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.29375
"1932-1933","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.4
"1932-1933","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.9125
"1932-1933","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",24.0375
"1932-1933","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",10.3875
"1932-1933","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",24.975
"1932-1933","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",8.26875
"1932-1933","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",25.825
"1932-1933","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",14.15
"1932-1933","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.05
"1932-1933","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8.9375
"1932-1933","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.7875
"1932-1933","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.0375
"1932-1933","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",26.9
"1932-1933","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.525
"1932-1933","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",27.3
"1932-1933","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.09375
"1932-1933","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",25.1625
"1932-1933","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.9375
"1933-1934","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",25.2875
"1933-1934","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",10.7625
"1933-1934","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",26.95
"1933-1934","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",11.3875
"1933-1934","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.8
"1933-1934","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.8875
"1933-1934","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",28.25
"1933-1934","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.78125
"1933-1934","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",29.15
"1933-1934","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",15.4875
"1933-1934","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",29.0875
"1933-1934","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",18.0625
"1933-1934","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",26.0125
"1933-1934","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",12.525
"1933-1934","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",26.475
"1933-1934","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",9.6
"1933-1934","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",27.5
"1933-1934","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15.88125
"1933-1934","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.7125
"1933-1934","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.925
"1933-1934","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.9375
"1933-1934","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",17.21875
"1933-1934","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.5
"1933-1934","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.7875
"1933-1934","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.575
"1933-1934","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",14.2375
"1933-1934","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",27.0625
"1933-1934","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",10.48125
"1934-1935","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",25.625
"1934-1935","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",10.5625
"1934-1935","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",27.6625
"1934-1935","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",11.4625
"1934-1935","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.9875
"1934-1935","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.98125
"1934-1935","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",28.9125
"1934-1935","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",17.2
"1934-1935","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",30.1875
"1934-1935","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",15.6
"1934-1935","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",29.525
"1934-1935","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",18.23125
"1934-1935","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",26.45
"1934-1935","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",12.45
"1934-1935","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",26.875
"1934-1935","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",9.2125
"1934-1935","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",28.2125
"1934-1935","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",16.18125
"1934-1935","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",26.9125
"1934-1935","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.66875
"1934-1935","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",28.1375
"1934-1935","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",17.0875
"1934-1935","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",29.2875
"1934-1935","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.875
"1934-1935","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",29.6
"1934-1935","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",14.4375
"1934-1935","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",27.3625
"1934-1935","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",10.38125
"1935-1936","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",24.025
"1935-1936","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.175
"1935-1936","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",25.5625
"1935-1936","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",9.85
"1935-1936","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",26.975
"1935-1936","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.16875
"1935-1936","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",26.7625
"1935-1936","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.575
"1935-1936","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",27.55
"1935-1936","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",13.875
"1935-1936","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",27.6375
"1935-1936","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.51875
"1935-1936","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",24.2375
"1935-1936","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.23125
"1935-1936","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",24.95
"1935-1936","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",7.50625
"1935-1936","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",25.9
"1935-1936","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",14.8
"1935-1936","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",24.4375
"1935-1936","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8
"1935-1936","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",26.9
"1935-1936","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",15.3875
"1935-1936","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",26.9
"1935-1936","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.3375
"1935-1936","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",27.025
"1935-1936","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.8125
"1935-1936","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",25.4875
"1935-1936","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.5125
"1936-1937","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",25.0625
"1936-1937","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",8.6625
"1936-1937","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",28.175
"1936-1937","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",9.6125
"1936-1937","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.4625
"1936-1937","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.21875
"1936-1937","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",27.65
"1936-1937","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",14.80625
"1936-1937","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",29.6125
"1936-1937","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",13.53125
"1936-1937","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.35
"1936-1937","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.2
"1936-1937","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.8375
"1936-1937","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",10.425
"1936-1937","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",27.4875
"1936-1937","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",7.3
"1936-1937","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",27.075
"1936-1937","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",13.91875
"1936-1937","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",27.9125
"1936-1937","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8.275
"1936-1937","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.6875
"1936-1937","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",15.43125
"1936-1937","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",29.1875
"1936-1937","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",11.9
"1936-1937","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",29.3625
"1936-1937","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.36875
"1936-1937","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",27.5125
"1936-1937","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.33125
"1937-1938","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",25.175
"1937-1938","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.91875
"1937-1938","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",27.175
"1937-1938","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.8875
"1937-1938","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",28.05
"1937-1938","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.4375
"1937-1938","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",28.1
"1937-1938","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.2625
"1937-1938","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",28.8
"1937-1938","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.825
"1937-1938","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",29.15
"1937-1938","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",17.625
"1937-1938","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.9125
"1937-1938","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.89375
"1937-1938","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.75
"1937-1938","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",8.6625
"1937-1938","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",27.6625
"1937-1938","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15.3375
"1937-1938","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.3125
"1937-1938","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.76875
"1937-1938","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",28.0125
"1937-1938","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.70625
"1937-1938","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.6
"1937-1938","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.1625
"1937-1938","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.725
"1937-1938","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.65625
"1937-1938","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.65
"1937-1938","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",9.43125
"1938-1939","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",24.725
"1938-1939","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.41875
"1938-1939","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",26.3
"1938-1939","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",11.425
"1938-1939","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.225
"1938-1939","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.08125
"1938-1939","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",27.6
"1938-1939","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.3
"1938-1939","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",28.55
"1938-1939","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.85
"1938-1939","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.525
"1938-1939","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",17.38125
"1938-1939","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.2375
"1938-1939","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.38125
"1938-1939","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.65
"1938-1939","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",9.375
"1938-1939","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",26.5
"1938-1939","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15.0375
"1938-1939","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.55
"1938-1939","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",10.11875
"1938-1939","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.3
"1938-1939","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.35
"1938-1939","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.1375
"1938-1939","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.48125
"1938-1939","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.2875
"1938-1939","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.93125
"1938-1939","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.0375
"1938-1939","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",9.9375
"1939-1940","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",24.725
"1939-1940","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",8.825
"1939-1940","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",27.225
"1939-1940","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.10625
"1939-1940","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.4875
"1939-1940","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",15.45625
"1939-1940","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",28.0125
"1939-1940","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.21875
"1939-1940","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",29.5
"1939-1940","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",13.975
"1939-1940","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.7875
"1939-1940","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.05625
"1939-1940","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.775
"1939-1940","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",10.85625
"1939-1940","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",26.3375
"1939-1940","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",7.85625
"1939-1940","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",27.1375
"1939-1940","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",14.39375
"1939-1940","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",26.175
"1939-1940","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8.1375
"1939-1940","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.7125
"1939-1940","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",14.95625
"1939-1940","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.825
"1939-1940","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.4625
"1939-1940","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",29.1625
"1939-1940","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.93125
"1939-1940","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.6125
"1939-1940","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.74375
"1940-1941","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",24.2375
"1940-1941","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.20625
"1940-1941","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",24.9
"1940-1941","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.73125
"1940-1941","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",26.225
"1940-1941","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.16875
"1940-1941","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",26.275
"1940-1941","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.4
"1940-1941","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",26.2625
"1940-1941","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.2375
"1940-1941","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",27.3
"1940-1941","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.35625
"1940-1941","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",24.5375
"1940-1941","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.06875
"1940-1941","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",24.575
"1940-1941","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",8.875
"1940-1941","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",25.6125
"1940-1941","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",14.35625
"1940-1941","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",23.95
"1940-1941","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.71875
"1940-1941","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",25.95
"1940-1941","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",15.5625
"1940-1941","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",26.55
"1940-1941","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.94375
"1940-1941","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",26.3875
"1940-1941","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.24375
"1940-1941","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",25.1125
"1940-1941","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",9.3
"1941-1942","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",22.6375
"1941-1942","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9
"1941-1942","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",25.4125
"1941-1942","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.85
"1941-1942","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.0625
"1941-1942","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",16.075
"1941-1942","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",26.975
"1941-1942","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.44375
"1941-1942","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",27.4
"1941-1942","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.3875
