"transition","site","Longitude","Latitude","long.scaled","long.center","season","tas"
"1983-1984","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",26.875
"1983-1984","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",13.05
"1983-1984","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",27.2
"1983-1984","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.225
"1983-1984","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",25.35
"1983-1984","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",10.4125
"1983-1984","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.675
"1983-1984","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",6.9625
"1983-1984","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",26.275
"1983-1984","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",13.8375
"1983-1984","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.6
"1983-1984","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",7.67500000000001
"1983-1984","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",25.975
"1983-1984","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",15.1125
"1983-1984","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",28.075
"1983-1984","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",11.5375
"1983-1984","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",27.725
"1983-1984","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.0625
"1983-1984","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26.425
"1983-1984","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",7.9
"1984-1985","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",22.875
"1984-1985","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",9.1625
"1984-1985","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",26.3
"1984-1985","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.7
"1984-1985","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",26.825
"1984-1985","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.0625
"1984-1985","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",27.175
"1984-1985","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",15.2125
"1984-1985","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",27.825
"1984-1985","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.225
"1984-1985","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.1
"1984-1985","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",16.425
"1984-1985","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",23.9
"1984-1985","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.075
"1984-1985","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.35
"1984-1985","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",8.66249999999999
"1984-1985","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",26.225
"1984-1985","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",13.925
"1984-1985","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",24.525
"1984-1985","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.275
"1984-1985","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",26.625
"1984-1985","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.1625
"1984-1985","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",27.775
"1984-1985","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.7125
"1984-1985","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",28.25
"1984-1985","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13
"1984-1985","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",26
"1984-1985","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",9.575
"1985-1986","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",23.925
"1985-1986","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",10.125
"1985-1986","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",26.05
"1985-1986","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",11.0625
"1985-1986","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.65
"1985-1986","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.7625
"1985-1986","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",27.475
"1985-1986","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.225
"1985-1986","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",28.225
"1985-1986","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.65
"1985-1986","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.25
"1985-1986","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",17.0375
"1985-1986","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",24.7
"1985-1986","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",12.0125
"1985-1986","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",24.5
"1985-1986","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",8.9625
"1985-1986","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",26.225
"1985-1986","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15.4375
"1985-1986","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",24.225
"1985-1986","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",9.7875
"1985-1986","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.325
"1985-1986","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.875
"1985-1986","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",27.75
"1985-1986","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.15
"1985-1986","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",27.9
"1985-1986","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.6625
"1985-1986","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",25.275
"1985-1986","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",9.95
"1986-1987","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",23.375
