"x","y"
-99.25,39.5833333333333
-99.0833333333333,39.5833333333333
-98.9166666666667,39.5833333333333
-98.75,39.5833333333333
-98.5833333333333,39.5833333333333
-98.4166666666667,39.5833333333333
-98.25,39.5833333333333
-98.0833333333333,39.5833333333333
-97.9166666666667,39.5833333333333
-97.75,39.5833333333333
-97.5833333333333,39.5833333333333
-97.4166666666667,39.5833333333333
-97.25,39.5833333333333
-97.0833333333333,39.5833333333333
-96.9166666666667,39.5833333333333
-96.75,39.5833333333333
-96.5833333333333,39.5833333333333
-96.4166666666667,39.5833333333333
-96.25,39.5833333333333
-96.0833333333333,39.5833333333333
-95.9166666666667,39.5833333333333
-95.75,39.5833333333333
-95.5833333333333,39.5833333333333
-95.4166666666667,39.5833333333333
-95.25,39.5833333333333
-95.0833333333333,39.5833333333333
-102.083333333333,39.4166666666667
-101.916666666667,39.4166666666667
-101.75,39.4166666666667
-101.583333333333,39.4166666666667
-101.416666666667,39.4166666666667
-101.25,39.4166666666667
-101.083333333333,39.4166666666667
-100.916666666667,39.4166666666667
-100.75,39.4166666666667
-100.583333333333,39.4166666666667
-100.416666666667,39.4166666666667
-100.25,39.4166666666667
-100.083333333333,39.4166666666667
-99.9166666666667,39.4166666666667
-99.75,39.4166666666667
-99.5833333333333,39.4166666666667
-99.4166666666667,39.4166666666667
-99.25,39.4166666666667
-99.0833333333333,39.4166666666667
-98.9166666666667,39.4166666666667
-98.75,39.4166666666667
-98.5833333333333,39.4166666666667
-98.4166666666667,39.4166666666667
-98.25,39.4166666666667
-98.0833333333333,39.4166666666667
-97.9166666666667,39.4166666666667
-97.75,39.4166666666667
-97.5833333333333,39.4166666666667
-97.4166666666667,39.4166666666667
-97.25,39.4166666666667
-97.0833333333333,39.4166666666667
-96.9166666666667,39.4166666666667
-96.75,39.4166666666667
-96.5833333333333,39.4166666666667
-96.4166666666667,39.4166666666667
-96.25,39.4166666666667
-96.0833333333333,39.4166666666667
-95.9166666666667,39.4166666666667
-95.75,39.4166666666667
-95.5833333333333,39.4166666666667
-95.4166666666667,39.4166666666667
-95.25,39.4166666666667
-95.0833333333333,39.4166666666667
-94.9166666666667,39.4166666666667
-102.083333333333,39.25
-101.916666666667,39.25
-101.75,39.25
-101.583333333333,39.25
-101.416666666667,39.25
-101.25,39.25
-101.083333333333,39.25
-100.916666666667,39.25
-100.75,39.25
-100.583333333333,39.25
-100.416666666667,39.25
-100.25,39.25
-100.083333333333,39.25
-99.9166666666667,39.25
-99.75,39.25
-99.5833333333333,39.25
-99.4166666666667,39.25
-99.25,39.25
-99.0833333333333,39.25
-98.9166666666667,39.25
-98.75,39.25
-98.5833333333333,39.25
-98.4166666666667,39.25
-98.25,39.25
-98.0833333333333,39.25
-97.9166666666667,39.25
-97.75,39.25
-97.5833333333333,39.25
-97.4166666666667,39.25
-97.25,39.25
-97.0833333333333,39.25
-96.9166666666667,39.25
-96.75,39.25
-96.5833333333333,39.25
-96.4166666666667,39.25
-96.25,39.25
-96.0833333333333,39.25
-95.9166666666667,39.25
-95.75,39.25
-95.5833333333333,39.25
-95.4166666666667,39.25
-95.25,39.25
-95.0833333333333,39.25
-94.9166666666667,39.25
-94.75,39.25
-94.5833333333333,39.25
-102.083333333333,39.0833333333333
-101.916666666667,39.0833333333333
-101.75,39.0833333333333
-101.583333333333,39.0833333333333
-101.416666666667,39.0833333333333
-101.25,39.0833333333333
-101.083333333333,39.0833333333333
-100.916666666667,39.0833333333333
-100.75,39.0833333333333
-100.583333333333,39.0833333333333
-100.416666666667,39.0833333333333
-100.25,39.0833333333333
-100.083333333333,39.0833333333333
-99.9166666666667,39.0833333333333
-99.75,39.0833333333333
-99.5833333333333,39.0833333333333
-99.4166666666667,39.0833333333333
-99.25,39.0833333333333
-99.0833333333333,39.0833333333333
-98.9166666666667,39.0833333333333
-98.75,39.0833333333333
-98.5833333333333,39.0833333333333
-98.4166666666667,39.0833333333333
-98.25,39.0833333333333
-98.0833333333333,39.0833333333333
-97.9166666666667,39.0833333333333
-97.75,39.0833333333333
-97.5833333333333,39.0833333333333
-97.4166666666667,39.0833333333333
-97.25,39.0833333333333
-97.0833333333333,39.0833333333333
-96.9166666666667,39.0833333333333
-96.75,39.0833333333333
-96.5833333333333,39.0833333333333
-96.4166666666667,39.0833333333333
-96.25,39.0833333333333
-96.0833333333333,39.0833333333333
-95.9166666666667,39.0833333333333
-95.75,39.0833333333333
-95.5833333333333,39.0833333333333
-95.4166666666667,39.0833333333333
-95.25,39.0833333333333
-95.0833333333333,39.0833333333333
-94.9166666666667,39.0833333333333
-94.75,39.0833333333333
-94.5833333333333,39.0833333333333
-102.083333333333,38.9166666666667
-101.916666666667,38.9166666666667
-101.75,38.9166666666667
-101.583333333333,38.9166666666667
-101.416666666667,38.9166666666667
-101.25,38.9166666666667
-101.083333333333,38.9166666666667
-100.916666666667,38.9166666666667
-100.75,38.9166666666667
-100.583333333333,38.9166666666667
-100.416666666667,38.9166666666667
-100.25,38.9166666666667
-100.083333333333,38.9166666666667
-99.9166666666667,38.9166666666667
-99.75,38.9166666666667
-99.5833333333333,38.9166666666667
-99.4166666666667,38.9166666666667
-99.25,38.9166666666667
-99.0833333333333,38.9166666666667
-98.9166666666667,38.9166666666667
-98.75,38.9166666666667
-98.5833333333333,38.9166666666667
-98.4166666666667,38.9166666666667
-98.25,38.9166666666667
-98.0833333333333,38.9166666666667
-97.9166666666667,38.9166666666667
-97.75,38.9166666666667
-97.5833333333333,38.9166666666667
-97.4166666666667,38.9166666666667
-97.25,38.9166666666667
-97.0833333333333,38.9166666666667
-96.9166666666667,38.9166666666667
-96.75,38.9166666666667
-96.5833333333333,38.9166666666667
-96.4166666666667,38.9166666666667
-96.25,38.9166666666667
-96.0833333333333,38.9166666666667
-95.9166666666667,38.9166666666667
-95.75,38.9166666666667
-95.5833333333333,38.9166666666667
-95.4166666666667,38.9166666666667
-95.25,38.9166666666667
-95.0833333333333,38.9166666666667
-94.9166666666667,38.9166666666667
-94.75,38.9166666666667
-94.5833333333333,38.9166666666667
-102.083333333333,38.75
-101.916666666667,38.75
-101.75,38.75
-101.583333333333,38.75
-101.416666666667,38.75
-101.25,38.75
-101.083333333333,38.75
-100.916666666667,38.75
-100.75,38.75
-100.583333333333,38.75
-100.416666666667,38.75
-100.25,38.75
-100.083333333333,38.75
-99.9166666666667,38.75
-99.75,38.75
-99.5833333333333,38.75
-99.4166666666667,38.75
-99.25,38.75
-99.0833333333333,38.75
-98.9166666666667,38.75
-98.75,38.75
-98.5833333333333,38.75
-98.4166666666667,38.75
-98.25,38.75
-98.0833333333333,38.75
-97.9166666666667,38.75
-97.75,38.75
-97.5833333333333,38.75
-97.4166666666667,38.75
-97.25,38.75
-97.0833333333333,38.75
-96.9166666666667,38.75
-96.75,38.75
-96.5833333333333,38.75
-96.4166666666667,38.75
-96.25,38.75
-96.0833333333333,38.75
-95.9166666666667,38.75
-95.75,38.75
-95.5833333333333,38.75
-95.4166666666667,38.75
-95.25,38.75
-95.0833333333333,38.75
-94.9166666666667,38.75
-94.75,38.75
-94.5833333333333,38.75
-102.083333333333,38.5833333333333
-101.916666666667,38.5833333333333
-101.75,38.5833333333333
-101.583333333333,38.5833333333333
-101.416666666667,38.5833333333333
-101.25,38.5833333333333
-101.083333333333,38.5833333333333
-100.916666666667,38.5833333333333
-100.75,38.5833333333333
-100.583333333333,38.5833333333333
-100.416666666667,38.5833333333333
-100.25,38.5833333333333
-100.083333333333,38.5833333333333
-99.9166666666667,38.5833333333333
-99.75,38.5833333333333
-99.5833333333333,38.5833333333333
-99.4166666666667,38.5833333333333
-99.25,38.5833333333333
-99.0833333333333,38.5833333333333
-98.9166666666667,38.5833333333333
-98.75,38.5833333333333
-98.5833333333333,38.5833333333333
-98.4166666666667,38.5833333333333
-98.25,38.5833333333333
-98.0833333333333,38.5833333333333
-97.9166666666667,38.5833333333333
-97.75,38.5833333333333
-97.5833333333333,38.5833333333333
-97.4166666666667,38.5833333333333
-97.25,38.5833333333333
-97.0833333333333,38.5833333333333
-96.9166666666667,38.5833333333333
-96.75,38.5833333333333
-96.5833333333333,38.5833333333333
-96.4166666666667,38.5833333333333
-96.25,38.5833333333333
-96.0833333333333,38.5833333333333
-95.9166666666667,38.5833333333333
-95.75,38.5833333333333
-95.5833333333333,38.5833333333333
-95.4166666666667,38.5833333333333
-95.25,38.5833333333333
-95.0833333333333,38.5833333333333
-94.9166666666667,38.5833333333333
-94.75,38.5833333333333
-94.5833333333333,38.5833333333333
-102.083333333333,38.4166666666667
-101.916666666667,38.4166666666667
-101.75,38.4166666666667
-101.583333333333,38.4166666666667
-101.416666666667,38.4166666666667
-101.25,38.4166666666667
-101.083333333333,38.4166666666667
-100.916666666667,38.4166666666667
-100.75,38.4166666666667
-100.583333333333,38.4166666666667
-100.416666666667,38.4166666666667
-100.25,38.4166666666667
-100.083333333333,38.4166666666667
-99.9166666666667,38.4166666666667
-99.75,38.4166666666667
-99.5833333333333,38.4166666666667
-99.4166666666667,38.4166666666667
-99.25,38.4166666666667
-99.0833333333333,38.4166666666667
-98.9166666666667,38.4166666666667
-98.75,38.4166666666667
-98.5833333333333,38.4166666666667
-98.4166666666667,38.4166666666667
-98.25,38.4166666666667
-98.0833333333333,38.4166666666667
-97.9166666666667,38.4166666666667
-97.75,38.4166666666667
-97.5833333333333,38.4166666666667
-97.4166666666667,38.4166666666667
-97.25,38.4166666666667
-97.0833333333333,38.4166666666667
-96.9166666666667,38.4166666666667
-96.75,38.4166666666667
-96.5833333333333,38.4166666666667
-96.4166666666667,38.4166666666667
-96.25,38.4166666666667
-96.0833333333333,38.4166666666667
-95.9166666666667,38.4166666666667
-95.75,38.4166666666667
-95.5833333333333,38.4166666666667
-95.4166666666667,38.4166666666667
-95.25,38.4166666666667
-95.0833333333333,38.4166666666667
-94.9166666666667,38.4166666666667
-94.75,38.4166666666667
-94.5833333333333,38.4166666666667
-102.083333333333,38.25
-101.916666666667,38.25
-101.75,38.25
-101.583333333333,38.25
-101.416666666667,38.25
-101.25,38.25
-101.083333333333,38.25
-100.916666666667,38.25
-100.75,38.25
-100.583333333333,38.25
-100.416666666667,38.25
-100.25,38.25
-100.083333333333,38.25
-99.9166666666667,38.25
-99.75,38.25
-99.5833333333333,38.25
-99.4166666666667,38.25
-99.25,38.25
-99.0833333333333,38.25
-98.9166666666667,38.25
-98.75,38.25
-98.5833333333333,38.25
-98.4166666666667,38.25
-98.25,38.25
-98.0833333333333,38.25
-97.9166666666667,38.25
-97.75,38.25
-97.5833333333333,38.25
-97.4166666666667,38.25
-97.25,38.25
-97.0833333333333,38.25
-96.9166666666667,38.25
-96.75,38.25
-96.5833333333333,38.25
-96.4166666666667,38.25
-96.25,38.25
-96.0833333333333,38.25
-95.9166666666667,38.25
-95.75,38.25
-95.5833333333333,38.25
-95.4166666666667,38.25
-95.25,38.25
-95.0833333333333,38.25
-94.9166666666667,38.25
-94.75,38.25
-94.5833333333333,38.25
-102.083333333333,38.0833333333333
-101.916666666667,38.0833333333333
-101.75,38.0833333333333
-101.583333333333,38.0833333333333
-101.416666666667,38.0833333333333
-101.25,38.0833333333333
-101.083333333333,38.0833333333333
-100.916666666667,38.0833333333333
-100.75,38.0833333333333
-100.583333333333,38.0833333333333
-100.416666666667,38.0833333333333
-100.25,38.0833333333333
-100.083333333333,38.0833333333333
-99.9166666666667,38.0833333333333
-99.75,38.0833333333333
-99.5833333333333,38.0833333333333
-99.4166666666667,38.0833333333333
-99.25,38.0833333333333
-99.0833333333333,38.0833333333333
-98.9166666666667,38.0833333333333
-98.75,38.0833333333333
-98.5833333333333,38.0833333333333
-98.4166666666667,38.0833333333333
-98.25,38.0833333333333
-98.0833333333333,38.0833333333333
-97.9166666666667,38.0833333333333
-97.75,38.0833333333333
-97.5833333333333,38.0833333333333
-97.4166666666667,38.0833333333333
-97.25,38.0833333333333
-97.0833333333333,38.0833333333333
-96.9166666666667,38.0833333333333
-96.75,38.0833333333333
-96.5833333333333,38.0833333333333
-96.4166666666667,38.0833333333333
-96.25,38.0833333333333
-96.0833333333333,38.0833333333333
-95.9166666666667,38.0833333333333
-95.75,38.0833333333333
-95.5833333333333,38.0833333333333
-95.4166666666667,38.0833333333333
-95.25,38.0833333333333
-95.0833333333333,38.0833333333333
-94.9166666666667,38.0833333333333
-94.75,38.0833333333333
-94.5833333333333,38.0833333333333
-102.083333333333,37.9166666666667
-101.916666666667,37.9166666666667
-101.75,37.9166666666667
-101.583333333333,37.9166666666667
-101.416666666667,37.9166666666667
-101.25,37.9166666666667
-101.083333333333,37.9166666666667
-100.916666666667,37.9166666666667
-100.75,37.9166666666667
-100.583333333333,37.9166666666667
-100.416666666667,37.9166666666667
-100.25,37.9166666666667
-100.083333333333,37.9166666666667
-99.9166666666667,37.9166666666667
-99.75,37.9166666666667
-99.5833333333333,37.9166666666667
-99.4166666666667,37.9166666666667
-99.25,37.9166666666667
-99.0833333333333,37.9166666666667
-98.9166666666667,37.9166666666667
-98.75,37.9166666666667
-98.5833333333333,37.9166666666667
-98.4166666666667,37.9166666666667
-98.25,37.9166666666667
-98.0833333333333,37.9166666666667
-97.9166666666667,37.9166666666667
-97.75,37.9166666666667
-97.5833333333333,37.9166666666667
-97.4166666666667,37.9166666666667
-97.25,37.9166666666667
-97.0833333333333,37.9166666666667
-96.9166666666667,37.9166666666667
-96.75,37.9166666666667
-96.5833333333333,37.9166666666667
-96.4166666666667,37.9166666666667
-96.25,37.9166666666667
-96.0833333333333,37.9166666666667
-95.9166666666667,37.9166666666667
-95.75,37.9166666666667
-95.5833333333333,37.9166666666667
-95.4166666666667,37.9166666666667
-95.25,37.9166666666667
-95.0833333333333,37.9166666666667
-94.9166666666667,37.9166666666667
-94.75,37.9166666666667
-94.5833333333333,37.9166666666667
-102.083333333333,37.75
-101.916666666667,37.75
-101.75,37.75
-101.583333333333,37.75
-101.416666666667,37.75
-101.25,37.75
-101.083333333333,37.75
-100.916666666667,37.75
-100.75,37.75
-100.583333333333,37.75
-100.416666666667,37.75
-100.25,37.75
-100.083333333333,37.75
-99.9166666666667,37.75
-99.75,37.75
-99.5833333333333,37.75
-99.4166666666667,37.75
-99.25,37.75
-99.0833333333333,37.75
-98.9166666666667,37.75
-98.75,37.75
-98.5833333333333,37.75
-98.4166666666667,37.75
-98.25,37.75
-98.0833333333333,37.75
-97.9166666666667,37.75
-97.75,37.75
-97.5833333333333,37.75
-97.4166666666667,37.75
-97.25,37.75
-97.0833333333333,37.75
-96.9166666666667,37.75
-96.75,37.75
-96.5833333333333,37.75
-96.4166666666667,37.75
-96.25,37.75
-96.0833333333333,37.75
-95.9166666666667,37.75
-95.75,37.75
-95.5833333333333,37.75
-95.4166666666667,37.75
-95.25,37.75
-95.0833333333333,37.75
-94.9166666666667,37.75
-94.75,37.75
-94.5833333333333,37.75
-102.083333333333,37.5833333333333
-101.916666666667,37.5833333333333
-101.75,37.5833333333333
-101.583333333333,37.5833333333333
-101.416666666667,37.5833333333333
-101.25,37.5833333333333
-101.083333333333,37.5833333333333
-100.916666666667,37.5833333333333
-100.75,37.5833333333333
-100.583333333333,37.5833333333333
-100.416666666667,37.5833333333333
-100.25,37.5833333333333
-100.083333333333,37.5833333333333
-99.9166666666667,37.5833333333333
-99.75,37.5833333333333
-99.5833333333333,37.5833333333333
-99.4166666666667,37.5833333333333
-99.25,37.5833333333333
-99.0833333333333,37.5833333333333
-98.9166666666667,37.5833333333333
-98.75,37.5833333333333
-98.5833333333333,37.5833333333333
-98.4166666666667,37.5833333333333
-98.25,37.5833333333333
-98.0833333333333,37.5833333333333
-97.9166666666667,37.5833333333333
-97.75,37.5833333333333
-97.5833333333333,37.5833333333333
-97.4166666666667,37.5833333333333
-97.25,37.5833333333333
-97.0833333333333,37.5833333333333
-96.9166666666667,37.5833333333333
-96.75,37.5833333333333
-96.5833333333333,37.5833333333333
-96.4166666666667,37.5833333333333
-96.25,37.5833333333333
-96.0833333333333,37.5833333333333
-95.9166666666667,37.5833333333333
-95.75,37.5833333333333
-95.5833333333333,37.5833333333333
-95.4166666666667,37.5833333333333
-95.25,37.5833333333333
-95.0833333333333,37.5833333333333
-94.9166666666667,37.5833333333333
-94.75,37.5833333333333
-94.5833333333333,37.5833333333333
-102.083333333333,37.4166666666667
-101.916666666667,37.4166666666667
-101.75,37.4166666666667
-101.583333333333,37.4166666666667
-101.416666666667,37.4166666666667
-101.25,37.4166666666667
-101.083333333333,37.4166666666667
-100.916666666667,37.4166666666667
-100.75,37.4166666666667
-100.583333333333,37.4166666666667
-100.416666666667,37.4166666666667
-100.25,37.4166666666667
-100.083333333333,37.4166666666667
-99.9166666666667,37.4166666666667
-99.75,37.4166666666667
-99.5833333333333,37.4166666666667
-99.4166666666667,37.4166666666667
-99.25,37.4166666666667
-99.0833333333333,37.4166666666667
-98.9166666666667,37.4166666666667
-98.75,37.4166666666667
-98.5833333333333,37.4166666666667
-98.4166666666667,37.4166666666667
-98.25,37.4166666666667
-98.0833333333333,37.4166666666667
-97.9166666666667,37.4166666666667
-97.75,37.4166666666667
-97.5833333333333,37.4166666666667
-97.4166666666667,37.4166666666667
-97.25,37.4166666666667
-97.0833333333333,37.4166666666667
-96.9166666666667,37.4166666666667
-96.75,37.4166666666667
-96.5833333333333,37.4166666666667
-96.4166666666667,37.4166666666667
-96.25,37.4166666666667
-96.0833333333333,37.4166666666667
-95.9166666666667,37.4166666666667
-95.75,37.4166666666667
-95.5833333333333,37.4166666666667
-95.4166666666667,37.4166666666667
-95.25,37.4166666666667
-95.0833333333333,37.4166666666667
-94.9166666666667,37.4166666666667
-94.75,37.4166666666667
-94.5833333333333,37.4166666666667
-102.083333333333,37.25
-101.916666666667,37.25
-101.75,37.25
-101.583333333333,37.25
-101.416666666667,37.25
-101.25,37.25
-101.083333333333,37.25
-100.916666666667,37.25
-100.75,37.25
-100.583333333333,37.25
-100.416666666667,37.25
-100.25,37.25
-100.083333333333,37.25
-99.9166666666667,37.25
-99.75,37.25
-99.5833333333333,37.25
-99.4166666666667,37.25
-99.25,37.25
-99.0833333333333,37.25
-98.9166666666667,37.25
-98.75,37.25
-98.5833333333333,37.25
-98.4166666666667,37.25
-98.25,37.25
-98.0833333333333,37.25
-97.9166666666667,37.25
-97.75,37.25
-97.5833333333333,37.25
-97.4166666666667,37.25
-97.25,37.25
-97.0833333333333,37.25
-96.9166666666667,37.25
-96.75,37.25
-96.5833333333333,37.25
-96.4166666666667,37.25
-96.25,37.25
-96.0833333333333,37.25
-95.9166666666667,37.25
-95.75,37.25
-95.5833333333333,37.25
-95.4166666666667,37.25
-95.25,37.25
-95.0833333333333,37.25
-94.9166666666667,37.25
-94.75,37.25
-94.5833333333333,37.25
-102.083333333333,37.0833333333333
-101.916666666667,37.0833333333333
-101.75,37.0833333333333
-101.583333333333,37.0833333333333
-101.416666666667,37.0833333333333
-101.25,37.0833333333333
-101.083333333333,37.0833333333333
-100.916666666667,37.0833333333333
-100.75,37.0833333333333
-100.583333333333,37.0833333333333
-100.416666666667,37.0833333333333
-100.25,37.0833333333333
-100.083333333333,37.0833333333333
-99.9166666666667,37.0833333333333
-99.75,37.0833333333333
-99.5833333333333,37.0833333333333
-99.4166666666667,37.0833333333333
-99.25,37.0833333333333
-99.0833333333333,37.0833333333333
-98.9166666666667,37.0833333333333
-98.75,37.0833333333333
-98.5833333333333,37.0833333333333
-98.4166666666667,37.0833333333333
-98.25,37.0833333333333
-98.0833333333333,37.0833333333333
-97.9166666666667,37.0833333333333
-97.75,37.0833333333333
-97.5833333333333,37.0833333333333
-97.4166666666667,37.0833333333333
-97.25,37.0833333333333
-97.0833333333333,37.0833333333333
-96.9166666666667,37.0833333333333
-96.75,37.0833333333333
-96.5833333333333,37.0833333333333
-96.4166666666667,37.0833333333333
-96.25,37.0833333333333
-96.0833333333333,37.0833333333333
-95.9166666666667,37.0833333333333
-95.75,37.0833333333333
-95.5833333333333,37.0833333333333
-95.4166666666667,37.0833333333333
-95.25,37.0833333333333
-95.0833333333333,37.0833333333333
-94.9166666666667,37.0833333333333
-94.75,37.0833333333333
-94.5833333333333,37.0833333333333
-102.916666666667,36.9166666666667
-102.75,36.9166666666667
-102.583333333333,36.9166666666667
-102.416666666667,36.9166666666667
-102.25,36.9166666666667
-102.083333333333,36.9166666666667
-101.916666666667,36.9166666666667
-101.75,36.9166666666667
-101.583333333333,36.9166666666667
-101.416666666667,36.9166666666667
-101.25,36.9166666666667
-101.083333333333,36.9166666666667
-100.916666666667,36.9166666666667
-100.75,36.9166666666667
-100.583333333333,36.9166666666667
-100.416666666667,36.9166666666667
-100.25,36.9166666666667
-100.083333333333,36.9166666666667
-99.9166666666667,36.9166666666667
-99.75,36.9166666666667
-99.5833333333333,36.9166666666667
-99.4166666666667,36.9166666666667
-99.25,36.9166666666667
-99.0833333333333,36.9166666666667
-98.9166666666667,36.9166666666667
-98.75,36.9166666666667
-98.5833333333333,36.9166666666667
-98.4166666666667,36.9166666666667
-98.25,36.9166666666667
-98.0833333333333,36.9166666666667
-97.9166666666667,36.9166666666667
-97.75,36.9166666666667
-97.5833333333333,36.9166666666667
-97.4166666666667,36.9166666666667
-97.25,36.9166666666667
-97.0833333333333,36.9166666666667
-96.9166666666667,36.9166666666667
-96.75,36.9166666666667
-96.5833333333333,36.9166666666667
-96.4166666666667,36.9166666666667
-96.25,36.9166666666667
-96.0833333333333,36.9166666666667
-95.9166666666667,36.9166666666667
-95.75,36.9166666666667
-95.5833333333333,36.9166666666667
-95.4166666666667,36.9166666666667
-95.25,36.9166666666667
-95.0833333333333,36.9166666666667
-94.9166666666667,36.9166666666667
-94.75,36.9166666666667
-94.5833333333333,36.9166666666667
-102.916666666667,36.75
-102.75,36.75
-102.583333333333,36.75
-102.416666666667,36.75
-102.25,36.75
-102.083333333333,36.75
-101.916666666667,36.75
-101.75,36.75
-101.583333333333,36.75
-101.416666666667,36.75
-101.25,36.75
-101.083333333333,36.75
-100.916666666667,36.75
-100.75,36.75
-100.583333333333,36.75
-100.416666666667,36.75
-100.25,36.75
-100.083333333333,36.75
-99.9166666666667,36.75
-99.75,36.75
-99.5833333333333,36.75
-99.4166666666667,36.75
-99.25,36.75
-99.0833333333333,36.75
-98.9166666666667,36.75
-98.75,36.75
-98.5833333333333,36.75
-98.4166666666667,36.75
-98.25,36.75
-98.0833333333333,36.75
-97.9166666666667,36.75
-97.75,36.75
-97.5833333333333,36.75
-97.4166666666667,36.75
-97.25,36.75
-97.0833333333333,36.75
-96.9166666666667,36.75
-96.75,36.75
-96.5833333333333,36.75
-96.4166666666667,36.75
-96.25,36.75
-96.0833333333333,36.75
-95.9166666666667,36.75
-95.75,36.75
-95.5833333333333,36.75
-95.4166666666667,36.75
-95.25,36.75
-95.0833333333333,36.75
-94.9166666666667,36.75
-94.75,36.75
-94.5833333333333,36.75
-102.916666666667,36.5833333333333
-102.75,36.5833333333333
-102.583333333333,36.5833333333333
-102.416666666667,36.5833333333333
-102.25,36.5833333333333
-102.083333333333,36.5833333333333
-101.916666666667,36.5833333333333
-101.75,36.5833333333333
-101.583333333333,36.5833333333333
-101.416666666667,36.5833333333333
-101.25,36.5833333333333
-101.083333333333,36.5833333333333
-100.916666666667,36.5833333333333
-100.75,36.5833333333333
-100.583333333333,36.5833333333333
-100.416666666667,36.5833333333333
-100.25,36.5833333333333
-100.083333333333,36.5833333333333
-99.9166666666667,36.5833333333333
-99.75,36.5833333333333
-99.5833333333333,36.5833333333333
-99.4166666666667,36.5833333333333
-99.25,36.5833333333333
-99.0833333333333,36.5833333333333
-98.9166666666667,36.5833333333333
-98.75,36.5833333333333
-98.5833333333333,36.5833333333333
-98.4166666666667,36.5833333333333
-98.25,36.5833333333333
-98.0833333333333,36.5833333333333
-97.9166666666667,36.5833333333333
-97.75,36.5833333333333
-97.5833333333333,36.5833333333333
-97.4166666666667,36.5833333333333
-97.25,36.5833333333333
-97.0833333333333,36.5833333333333
-96.9166666666667,36.5833333333333
-96.75,36.5833333333333
-96.5833333333333,36.5833333333333
-96.4166666666667,36.5833333333333
-96.25,36.5833333333333
-96.0833333333333,36.5833333333333
-95.9166666666667,36.5833333333333
-95.75,36.5833333333333
-95.5833333333333,36.5833333333333
-95.4166666666667,36.5833333333333
-95.25,36.5833333333333
-95.0833333333333,36.5833333333333
-94.9166666666667,36.5833333333333
-94.75,36.5833333333333
-94.5833333333333,36.5833333333333
-103.083333333333,36.4166666666667
-102.916666666667,36.4166666666667
-102.75,36.4166666666667
-102.583333333333,36.4166666666667
-102.416666666667,36.4166666666667
-102.25,36.4166666666667
-102.083333333333,36.4166666666667
-101.916666666667,36.4166666666667
-101.75,36.4166666666667
-101.583333333333,36.4166666666667
-101.416666666667,36.4166666666667
-101.25,36.4166666666667
-101.083333333333,36.4166666666667
-100.916666666667,36.4166666666667
-100.75,36.4166666666667
